0.00247831601446709 104.981 
0.00745345065458089 115.193 
0.0124534610712866 115.821 
0.0174785972739597 116.386 
0.0225291130600282 116.603 
0.0276052660918889 117.017 
0.0327073179757843 117.716 
0.0378355343427038 118.952 
0.0429901849313683 119.026 
0.0481715436733659 119.039 
0.0533798887805041 119.497 
0.0586155028344492 119.767 
0.0638786728787238 120.077 
0.0691696905131394 121.416 
0.0744888519907392 122.679 
0.0798364583173345 122.99 
0.0852128153537149 123.05 
0.0906182339206228 125.446 
0.0960530299065798 126.216 
0.101517524378659 126.721 
0.107012043696299 126.738 
0.112536919628269 127.832 
0.118092489472871 128.582 
0.123679096181511 128.915 
0.129297088485734 128.934 
0.134946821027853 129.587 
0.140628654495284 129.987 
0.146342955758723 130.381 
0.152090098014291 130.406 
0.15787046092979 130.447 
0.16368443079521 130.83 
0.169532400677633 131.268 
0.1754147705807 131.899 
0.181331947608788 131.905 
0.187284346136084 132.065 
0.193272387980706 132.782 
0.199296502584087 132.825 
0.205357127195778 133.122 
0.211454707063897 133.988 
0.217589695631413 134.286 
0.223762554738493 134.967 
0.229973754831134 135.155 
0.236223775176305 135.703 
0.242513104083869 136.203 
0.248842239135517 136.709 
0.255211687420997 136.761 
0.261621965781916 137.433 
0.268073601063405 137.878 
0.274567130373953 138.359 
0.281103101353738 139.102 
0.287682072451781 139.371 
0.294304613212274 139.403 
0.300971304570464 140.078 
0.30768273915845 140.327 
0.31443952162133 140.841 
0.321242268944083 141.738 
0.328091610789658 142.197 
0.334988189848718 143.759 
0.341932662201529 144.335 
0.3489256976925 144.34 
0.355967980317912 145.675 
0.363060208627404 145.729 
0.370203096139785 145.881 
0.377397371773812 145.949 
0.384643780294579 146.847 
0.39194308277619 146.887 
0.399296057081449 146.987 
0.406703498359311 148.792 
0.414166219560901 149.473 
0.421685051974928 149.899 
0.429260845783385 150.419 
0.436894470638457 151.672 
0.444586816261612 152.511 
0.45233879306593 154.406 
0.460151332802724 156.005 
0.46802538923363 157.35 
0.475961938829366 161.186 
0.483961981496442 163.06 
0.492026541333173 166.705 
0.500156667416423 168.367 
0.508353434620602 184.062 
0.516617944470495 203.786 
0.524951326029639 261.888 
0.533354736826019 262.033 
0.541829363816991 262.891 
0.550376424395449 266.693 
0.558997167439356 267.455 
0.56769287440691 268.055 
0.576464860479747 270.945 
0.58531447575673 271.354 
0.594243106501031 273.054 
0.603252176443397 273.985 
0.612343148144649 275.283 
0.62151752442069 275.976 
0.630776849833487 276.809 
0.640122712251725 277.676 
0.649556744485083 278.531 
0.659080625996339 279.315 
0.668696084695781 279.599 
0.678404898822742 279.646 
0.688208898919363 280.408 
0.698109969902074 282.305 
0.708110053236658 282.617 
0.718211149223162 283.216 
0.728415319397403 284.937 
0.738724689056265 285.24 
0.74914144991452 285.806 
0.759667862901508 287.997 
0.770306261106564 288.169 
0.781059052882825 288.709 
0.791928725119729 288.925 
0.802917846695324 289.53 
0.814029072120395 289.625 
0.825265145387321 290.519 
0.836628904037636 291.843 
0.848123283463371 294.243 
0.85975132145849 294.932 
0.871516163038077 295.216 
0.883421065544395 295.503 
0.895469404060569 295.796 
0.907664677154388 297.698 
0.920010512976687 299.459 
0.932510675740919 300.631 
0.945169072612842 300.848 
0.957989761041903 300.854 
0.970976956568715 302.671 
0.984135041146226 303.726 
0.997468572015691 305.105 
1.01098229118241 306.106 
1.02468113554058 307.575 
1.03857024770124 307.739 
1.05265498758298 312.339 
1.06694094483046 312.396 
1.08143395213303 312.964 
1.09614009952272 315.657 
1.1110657497394 318.966 
1.12621755476 323.847 
1.14160247359948 330.322 
1.15722779150256 349.386 
1.17310114065885 384.361 
1.18923052258873 389.271 
1.20562433236441 389.779 
1.22229138484962 391.094 
1.23924094316339 404.29 
1.2564827495979 404.766 
1.27402705924881 406.549 
1.29188467664882 409.067 
1.31006699573201 417.646 
1.32858604349924 417.859 
1.34745452780363 418.343 
1.36668588973151 419.421 
1.38629436111989 426.962 
1.40629502782656 427.36 
1.42670389945777 428.099 
1.44753798636061 429.824 
1.46881538480789 429.824 
1.4905553714443 435.485 
1.51277850822901 441.119 
1.53550675930657 443.347 
1.55876362147083 446.986 
1.58257427016455 455.294 
1.60696572328871 456.028 
1.63196702549413 456.991 
1.65760945610747 461.919 
1.68392676442484 462.807 
1.71095543681276 465.737 
1.73873500091983 533.821 
1.76730837336389 535.42 
1.79672225857018 538.501 
1.82702760806551 556.616 
1.85828015156962 559.601 
1.89054101378784 559.923 
1.92387743405543 568.808 
1.9583636101266 570.65 
1.99408169272868 575.047 
2.03112296440903 577.695 
2.06958924523682 579.507 
2.10959457985052 580.377 
2.15126727625109 582.276 
2.19475238819083 588.135 
2.24021476226759 591.518 
2.28784281125684 595.935 
2.3378532318315 602.976 
2.39049696531693 617.173 
2.44606681647174 618.085 
2.50490731649467 629.975 
2.567427673476 638.229 
2.63411904797468 652.05 
2.70557801195682 670.542 
2.78253905309295 675.19 
2.865920662032 679.213 
2.95689244023773 683.24 
3.05697589879471 693.553 
3.16820153390493 695.885 
3.29336467685894 702.543 
3.43646552049961 702.848 
3.60351960516278 704.606 
3.80419030062493 707.004 
4.05550472890584 720.837 
4.39197696552705 738.782 
4.90280258929304 752.644 
