0.00985229644301159 600.013 
0.0298529631496812 600.021 
0.0502618347808883 600.029 
0.0710959216837302 600.054 
0.0923733201310152 600.074 
0.114113306767421 600.082 
0.136336443552131 600.093 
0.159064694629687 600.111 
0.182321556793955 600.112 
0.206132205487673 600.113 
0.230523658611832 600.143 
0.25552496081725 600.144 
0.281167391430587 600.175 
0.307484699747961 600.186 
0.33451337213588 600.19 
0.362292936242956 600.19 
0.390866308687012 600.194 
0.420280193893305 600.204 
0.450585543388634 600.219 
0.481838086892738 600.22 
0.51409894911096 600.234 
0.547435369378552 600.241 
0.581921545449721 600.251 
0.6176396280518 600.258 
0.654680899732149 600.292 
0.693147180559945 600.315 
0.733152515173645 600.338 
0.774825211574212 600.371 
0.818310323513951 600.394 
0.863772697590709 600.397 
0.911400746579963 600.402 
0.961411167154625 600.409 
1.01405490064005 600.427 
1.06962475179486 600.466 
1.12846525181779 600.467 
1.19098560879912 600.511 
1.2576769832978 600.534 
1.32913594727994 600.55 
1.40609698841607 600.55 
1.48947859735512 600.563 
1.58045037556085 600.565 
1.68053383411783 600.587 
1.79175946922806 600.598 
1.91692261218206 600.6 
2.06002345582273 600.644 
2.2270775404859 600.645 
2.42774823594805 600.675 
2.67906266422896 600.724 
3.01553490085017 600.782 
3.52636052461616 601.052 
